,timestamp,visitorid,event,itemid,transactionid,hour,day_of_week,converted
395,2015-06-01 21:07:29.374,292205,view,102229,,21,Monday,0
396,2015-06-01 21:00:56.634,748891,view,176162,,21,Monday,0
397,2015-06-01 21:12:05.438,157954,view,143486,,21,Monday,0
398,2015-06-01 20:52:01.208,158096,view,154413,,20,Monday,0
399,2015-06-01 21:35:45.727,648957,view,121453,,21,Monday,0
400,2015-06-01 21:04:55.054,1377315,view,428952,,21,Monday,0
401,2015-06-01 20:57:46.935,109429,view,254477,,20,Monday,0
402,2015-06-01 21:03:36.589,178721,view,49347,,21,Monday,0
403,2015-06-01 21:39:05.128,883403,view,199810,,21,Monday,0
404,2015-06-01 21:23:09.881,1141573,view,233263,,21,Monday,0
405,2015-06-01 21:39:15.794,1370178,view,333560,,21,Monday,0
406,2015-06-01 21:26:45.239,350566,view,462394,,21,Monday,1
407,2015-06-01 21:42:15.948,266069,view,319910,,21,Monday,0
408,2015-06-01 20:57:40.061,1209307,view,123882,,20,Monday,0
409,2015-06-01 21:35:02.406,1185234,view,62746,,21,Monday,1
410,2015-06-01 21:31:20.594,7684,view,253615,,21,Monday,0
411,2015-06-01 20:48:59.062,1242160,view,267535,,20,Monday,0
412,2015-06-01 20:53:30.489,1312385,view,337358,,20,Monday,0
413,2015-06-01 21:27:13.035,1139541,view,364043,,21,Monday,0
414,2015-06-01 21:31:20.384,1395006,view,56352,,21,Monday,0
415,2015-06-01 20:53:35.852,422998,view,99496,,20,Monday,0
416,2015-06-01 21:23:29.956,924087,view,412404,,21,Monday,0
417,2015-06-01 21:09:35.894,611473,view,455006,,21,Monday,0
418,2015-06-01 21:25:15.008,552148,transaction,81345,5444.0,21,Monday,1
419,2015-06-01 21:18:38.184,768855,view,316444,,21,Monday,0
420,2015-06-01 21:10:32.159,639964,view,360258,,21,Monday,1
421,2015-06-01 21:30:22.728,418972,view,174172,,21,Monday,0
422,2015-06-01 20:59:48.905,98881,view,24477,,20,Monday,0
423,2015-06-01 21:29:42.025,420571,view,241752,,21,Monday,0
424,2015-06-01 21:13:52.883,179239,view,183238,,21,Monday,0
425,2015-06-01 21:41:04.488,7173,view,14974,,21,Monday,0
426,2015-06-01 21:08:12.426,32389,view,98728,,21,Monday,0
427,2015-06-01 21:05:47.163,1057088,view,147551,,21,Monday,0
428,2015-06-01 20:48:33.959,808813,view,67486,,20,Monday,1
429,2015-06-01 21:23:20.251,1054451,view,276105,,21,Monday,0
430,2015-06-01 21:08:36.241,251908,view,212837,,21,Monday,0
431,2015-06-01 20:49:40.678,588923,view,218505,,20,Monday,0
432,2015-06-01 21:36:20.641,209390,view,67487,,21,Monday,0
433,2015-06-01 21:26:50.662,95902,view,298598,,21,Monday,0
434,2015-06-01 21:06:52.552,544163,view,174955,,21,Monday,0
435,2015-06-01 20:59:13.698,158096,view,295785,,20,Monday,0
436,2015-06-01 21:23:05.460,1102703,view,103405,,21,Monday,0
437,2015-06-01 21:41:45.177,679474,view,83791,,21,Monday,0
438,2015-06-01 21:30:25.641,216332,view,65426,,21,Monday,0
439,2015-06-01 20:59:21.649,880180,view,58729,,20,Monday,0
440,2015-06-01 21:29:19.263,1046017,view,444848,,21,Monday,0
441,2015-06-01 21:04:31.854,1246148,view,58194,,21,Monday,0
442,2015-06-01 20:55:57.800,159104,view,463379,,20,Monday,0
443,2015-06-01 21:11:58.330,173287,view,35742,,21,Monday,0
444,2015-06-01 21:31:31.005,393390,view,465522,,21,Monday,0
445,2015-06-01 21:24:30.077,1104441,view,55799,,21,Monday,0
446,2015-06-01 20:53:44.594,753508,view,20785,,20,Monday,0
447,2015-06-01 21:11:29.034,1016655,view,122873,,21,Monday,0
448,2015-06-01 20:53:10.038,481837,view,247307,,20,Monday,0
449,2015-06-02 03:44:46.718,390730,view,181576,,3,Tuesday,0
450,2015-06-02 04:19:03.111,1353254,view,420056,,4,Tuesday,0
451,2015-06-02 04:19:06.802,98643,view,420960,,4,Tuesday,0
452,2015-06-02 04:34:59.169,987208,view,356837,,4,Tuesday,0
453,2015-06-02 04:07:36.322,519449,view,277651,,4,Tuesday,0
454,2015-06-02 04:14:05.073,164576,view,69408,,4,Tuesday,0
455,2015-06-02 04:53:22.151,479753,view,139068,,4,Tuesday,0
456,2015-06-02 04:44:14.274,56229,addtocart,115244,,4,Tuesday,0
457,2015-06-02 03:44:49.370,778866,view,281958,,3,Tuesday,0
458,2015-06-02 04:19:17.551,168685,addtocart,111530,,4,Tuesday,1
459,2015-06-02 04:19:17.893,734678,view,162345,,4,Tuesday,0
460,2015-06-02 04:14:09.342,662168,view,37029,,4,Tuesday,0
461,2015-06-02 04:19:21.995,1238871,view,51561,,4,Tuesday,0
462,2015-06-02 04:27:50.717,1039327,view,105878,,4,Tuesday,0
463,2015-06-02 04:19:22.620,332961,view,19572,,4,Tuesday,0
464,2015-06-02 04:03:50.558,868786,view,325353,,4,Tuesday,0
465,2015-06-02 04:30:13.350,255540,view,347657,,4,Tuesday,0
466,2015-06-02 03:42:39.709,777089,view,221329,,3,Tuesday,0
467,2015-06-02 04:19:27.984,1058384,view,257040,,4,Tuesday,0
468,2015-06-02 03:58:42.763,520695,view,273743,,3,Tuesday,0
469,2015-06-02 04:19:32.485,232712,view,336393,,4,Tuesday,0
470,2015-06-02 03:49:46.389,568374,view,79368,,3,Tuesday,0
471,2015-06-02 04:01:39.400,674436,view,207581,,4,Tuesday,0
472,2015-06-02 04:43:28.728,670253,view,390232,,4,Tuesday,0
473,2015-06-02 04:54:15.897,824915,view,292760,,4,Tuesday,0
474,2015-06-02 04:04:23.765,1203684,view,80953,,4,Tuesday,0
475,2015-06-02 03:57:05.844,46497,view,337262,,3,Tuesday,0
476,2015-06-02 03:53:01.141,1266913,view,380913,,3,Tuesday,0
477,2015-06-02 04:07:52.646,1132688,view,440128,,4,Tuesday,0
478,2015-06-02 04:00:39.876,310248,view,172340,,4,Tuesday,0
479,2015-06-02 04:51:07.123,580269,view,62866,,4,Tuesday,0
480,2015-06-02 04:40:51.727,492414,view,8501,,4,Tuesday,0
481,2015-06-02 04:19:47.846,791370,view,302946,,4,Tuesday,0
482,2015-06-02 04:33:31.486,841219,view,80700,,4,Tuesday,0
483,2015-06-02 03:59:02.961,573280,view,212918,,3,Tuesday,0
484,2015-06-02 04:39:52.412,1040932,view,212956,,4,Tuesday,0
485,2015-06-02 04:44:02.328,821184,view,399728,,4,Tuesday,0
486,2015-06-02 04:19:59.177,1179330,view,319506,,4,Tuesday,0
487,2015-06-02 03:49:30.132,197249,view,59477,,3,Tuesday,0
488,2015-06-02 04:25:19.335,663787,view,219936,,4,Tuesday,0
489,2015-06-02 04:20:07.424,741671,view,443875,,4,Tuesday,0
490,2015-06-02 04:51:13.811,774019,view,76734,,4,Tuesday,0
491,2015-06-02 03:45:06.043,874763,view,229257,,3,Tuesday,0
492,2015-06-02 04:54:08.630,467124,view,396318,,4,Tuesday,0
493,2015-06-02 03:52:53.197,1030058,view,183178,,3,Tuesday,0
494,2015-06-02 04:36:58.498,495280,view,387660,,4,Tuesday,0
495,2015-06-02 03:54:17.455,53588,view,463280,,3,Tuesday,0
496,2015-06-02 03:49:21.517,75384,view,418572,,3,Tuesday,0
497,2015-06-02 04:20:15.612,572783,view,73593,,4,Tuesday,0
498,2015-06-02 04:06:06.859,114471,view,44054,,4,Tuesday,0
499,2015-06-02 04:40:49.612,113274,view,380511,,4,Tuesday,0
500,2015-06-02 04:20:20.997,1398678,view,184585,,4,Tuesday,0
501,2015-06-02 04:20:32.625,1238871,view,51561,,4,Tuesday,0
502,2015-06-02 04:20:33.204,719855,view,303055,,4,Tuesday,0
503,2015-06-02 04:33:40.129,468850,view,179601,,4,Tuesday,0
504,2015-06-02 04:27:11.513,152407,view,89675,,4,Tuesday,0
505,2015-06-02 03:57:23.929,37840,view,297513,,3,Tuesday,0
506,2015-06-02 04:43:04.421,626205,view,226127,,4,Tuesday,0
507,2015-06-02 03:49:03.226,223779,view,463941,,3,Tuesday,0
508,2015-06-02 04:20:48.002,1038306,view,49810,,4,Tuesday,0
509,2015-06-02 04:04:02.534,997107,view,253353,,4,Tuesday,0
510,2015-06-02 04:20:55.073,55270,view,259487,,4,Tuesday,1
511,2015-06-02 03:52:42.685,932927,view,273743,,3,Tuesday,0
512,2015-06-02 04:20:56.734,375514,view,374363,,4,Tuesday,0
513,2015-06-02 03:48:56.981,772309,view,34435,,3,Tuesday,0
514,2015-06-02 04:40:46.418,1218450,view,424976,,4,Tuesday,0
515,2015-06-02 04:21:02.643,343908,view,105720,,4,Tuesday,0
516,2015-06-02 04:39:39.247,49552,view,137174,,4,Tuesday,0
517,2015-06-02 04:51:30.974,712443,view,431322,,4,Tuesday,1
518,2015-06-02 04:21:16.080,834802,view,115525,,4,Tuesday,0
519,2015-06-02 04:44:05.031,333827,view,335975,,4,Tuesday,0
520,2015-06-02 04:23:25.687,1324075,view,367975,,4,Tuesday,0
521,2015-06-02 03:57:25.797,901046,view,197968,,3,Tuesday,0
522,2015-06-02 04:36:25.580,369776,view,198798,,4,Tuesday,0
523,2015-06-02 04:10:38.410,1087049,view,30024,,4,Tuesday,0
524,2015-06-02 04:21:28.272,1238871,view,51561,,4,Tuesday,0
525,2015-06-02 04:48:43.541,123428,view,1981,,4,Tuesday,0
526,2015-06-02 04:12:24.824,1203692,view,220530,,4,Tuesday,0
527,2015-06-02 04:21:35.433,208110,view,199484,,4,Tuesday,0
528,2015-06-02 04:15:01.026,535937,view,206925,,4,Tuesday,0
529,2015-06-02 03:43:52.259,874763,view,268081,,3,Tuesday,0
530,2015-06-02 04:05:51.982,680960,view,305786,,4,Tuesday,0
531,2015-06-02 04:02:07.423,1360339,view,381653,,4,Tuesday,0
532,2015-06-02 04:36:18.202,976562,view,44220,,4,Tuesday,0
533,2015-06-02 04:33:53.772,915735,view,162932,,4,Tuesday,0
534,2015-06-02 03:48:28.582,1042749,view,172967,,3,Tuesday,1
535,2015-06-02 04:49:02.028,123428,view,151839,,4,Tuesday,0
536,2015-06-02 04:40:42.944,50634,view,400577,,4,Tuesday,0
537,2015-06-02 04:21:49.515,697865,view,343878,,4,Tuesday,0
538,2015-06-02 03:45:33.465,248698,view,94952,,3,Tuesday,0
539,2015-06-02 04:21:53.971,524378,view,417276,,4,Tuesday,0
540,2015-06-02 04:45:58.346,285091,view,450414,,4,Tuesday,0
541,2015-06-02 03:52:28.447,726049,view,463238,,3,Tuesday,0
542,2015-06-02 03:45:35.395,772309,addtocart,72422,,3,Tuesday,0
543,2015-06-02 04:21:58.777,1154250,view,362851,,4,Tuesday,0
544,2015-06-02 04:22:01.396,572783,view,328696,,4,Tuesday,0
545,2015-06-02 04:23:52.738,992115,view,182099,,4,Tuesday,0
546,2015-06-02 04:26:29.080,288847,view,398379,,4,Tuesday,0
547,2015-06-02 04:48:44.296,1008863,view,459186,,4,Tuesday,0
548,2015-06-02 03:52:22.716,169835,view,159603,,3,Tuesday,0
549,2015-06-02 03:48:06.935,703707,view,330649,,3,Tuesday,0
550,2015-06-02 04:34:01.357,5925,view,291413,,4,Tuesday,0
551,2015-06-02 04:22:21.216,159298,view,354676,,4,Tuesday,0
552,2015-06-02 03:48:04.780,450932,view,435713,,3,Tuesday,0
553,2015-06-02 04:47:08.311,328465,view,452210,,4,Tuesday,0
554,2015-06-02 04:00:50.552,194340,view,162243,,4,Tuesday,0
555,2015-06-02 04:26:19.174,304146,view,42002,,4,Tuesday,0
556,2015-06-02 04:12:33.931,1092695,addtocart,383488,,4,Tuesday,0
557,2015-06-02 03:47:56.714,1205474,view,123986,,3,Tuesday,0
558,2015-06-02 04:49:52.120,264879,view,115586,,4,Tuesday,0
559,2015-06-02 04:22:38.175,1154250,view,116794,,4,Tuesday,0
560,2015-06-02 04:31:32.276,1270927,view,278679,,4,Tuesday,0
561,2015-06-02 04:35:47.960,841219,view,72011,,4,Tuesday,0
562,2015-06-02 03:54:02.577,796623,view,227628,,3,Tuesday,0
563,2015-06-02 04:26:09.319,991242,view,318871,,4,Tuesday,0
564,2015-06-02 03:58:19.518,662168,view,184628,,3,Tuesday,0
565,2015-06-02 04:52:52.884,264879,view,115586,,4,Tuesday,0
566,2015-06-02 04:52:52.624,257432,view,239604,,4,Tuesday,0
567,2015-06-02 04:39:19.283,712443,view,346655,,4,Tuesday,1
568,2015-06-02 04:10:31.292,936361,view,246634,,4,Tuesday,0
569,2015-06-02 04:12:37.871,244974,view,328901,,4,Tuesday,0
570,2015-06-02 04:04:45.963,594902,view,64521,,4,Tuesday,0
571,2015-06-02 04:26:01.045,1317096,view,152085,,4,Tuesday,0
572,2015-06-02 03:56:23.269,37840,view,297513,,3,Tuesday,0
573,2015-06-02 04:08:44.231,995986,view,94099,,4,Tuesday,0
574,2015-06-02 04:42:21.392,1394724,view,291689,,4,Tuesday,0
575,2015-06-02 04:47:59.052,868445,view,156108,,4,Tuesday,0
576,2015-06-02 04:15:41.046,517546,view,97750,,4,Tuesday,0
577,2015-06-02 03:59:03.958,322679,view,352247,,3,Tuesday,0
578,2015-06-02 04:09:08.039,472949,view,310353,,4,Tuesday,0
579,2015-06-02 04:09:08.197,388217,view,170599,,4,Tuesday,0
580,2015-06-02 04:09:08.829,103440,view,349737,,4,Tuesday,0
581,2015-06-02 03:46:27.971,44558,view,262138,,3,Tuesday,0
582,2015-06-02 04:48:07.573,591033,view,460188,,4,Tuesday,0
583,2015-06-02 03:56:05.713,1140937,view,160259,,3,Tuesday,0
584,2015-06-02 04:09:14.553,1041483,view,89977,,4,Tuesday,0
585,2015-06-02 04:07:49.667,251041,view,393742,,4,Tuesday,0
586,2015-06-02 04:00:21.937,239740,addtocart,367667,,4,Tuesday,0
587,2015-06-02 04:49:58.812,712443,view,431322,,4,Tuesday,1
588,2015-06-02 04:08:29.710,1121229,view,370889,,4,Tuesday,0
589,2015-06-02 04:08:28.716,494732,view,137440,,4,Tuesday,0
590,2015-06-02 04:08:23.662,1120751,view,375588,,4,Tuesday,0
591,2015-06-02 04:53:54.470,994896,view,10572,,4,Tuesday,0
592,2015-06-02 04:43:47.943,1248118,view,459109,,4,Tuesday,0
593,2015-06-02 04:47:53.682,644296,view,203679,,4,Tuesday,0
594,2015-06-02 04:08:19.933,483962,view,35881,,4,Tuesday,0
595,2015-06-02 04:09:43.398,879797,view,427923,,4,Tuesday,0
596,2015-06-02 04:42:32.367,1187942,view,161026,,4,Tuesday,0
597,2015-06-02 04:41:56.635,1026160,view,197005,,4,Tuesday,1
598,2015-06-02 04:31:07.746,246753,view,284941,,4,Tuesday,0
599,2015-06-02 03:59:45.094,1092695,addtocart,38796,,3,Tuesday,0
600,2015-06-02 03:45:58.745,97140,view,323280,,3,Tuesday,0
601,2015-06-02 04:00:09.840,663067,view,167271,,4,Tuesday,0
602,2015-06-02 04:47:50.032,114598,view,179683,,4,Tuesday,0
603,2015-06-02 04:10:03.419,907809,view,57284,,4,Tuesday,0
604,2015-06-02 04:48:21.536,179196,view,466501,,4,Tuesday,0
605,2015-06-02 03:51:52.577,796623,view,227628,,3,Tuesday,0
606,2015-06-02 04:08:07.643,169835,view,14858,,4,Tuesday,0
607,2015-06-02 04:10:10.261,1137999,view,156094,,4,Tuesday,0
608,2015-06-02 04:04:44.313,154348,view,273940,,4,Tuesday,0
609,2015-06-02 04:52:43.474,992115,view,182099,,4,Tuesday,0
610,2015-06-02 04:10:13.174,936361,view,315545,,4,Tuesday,0
611,2015-06-02 04:02:32.051,1042749,view,172967,,4,Tuesday,1
612,2015-06-02 03:55:25.353,1025745,view,464731,,3,Tuesday,0
613,2015-06-02 03:56:50.543,1230877,view,60918,,3,Tuesday,0
614,2015-06-02 04:07:58.654,397995,view,229204,,4,Tuesday,0
615,2015-06-02 04:12:53.724,236181,view,67182,,4,Tuesday,0
616,2015-06-02 04:06:51.420,1299250,view,422948,,4,Tuesday,1
617,2015-06-02 04:12:55.150,1218306,view,171959,,4,Tuesday,0
618,2015-06-02 04:24:50.552,322142,view,311052,,4,Tuesday,0
619,2015-06-02 03:55:01.087,183568,view,335913,,3,Tuesday,0
620,2015-06-02 04:16:29.241,363915,view,260256,,4,Tuesday,0
621,2015-06-02 04:16:32.636,332961,view,464409,,4,Tuesday,0
622,2015-06-02 03:51:36.768,722736,view,167587,,3,Tuesday,0
623,2015-06-02 04:50:11.952,1398678,view,161688,,4,Tuesday,0
624,2015-06-02 04:44:44.481,285091,view,218541,,4,Tuesday,0
625,2015-06-02 04:50:14.148,328465,view,452210,,4,Tuesday,0
626,2015-06-02 04:01:21.432,1353620,view,247061,,4,Tuesday,0
627,2015-06-02 04:50:15.340,1046034,view,379002,,4,Tuesday,0
628,2015-06-02 04:32:46.491,255540,view,310590,,4,Tuesday,0
629,2015-06-02 04:16:48.582,992272,view,50814,,4,Tuesday,0
630,2015-06-02 04:13:08.645,926210,view,290839,,4,Tuesday,0
631,2015-06-02 04:03:30.130,662168,view,122604,,4,Tuesday,0
632,2015-06-02 04:02:58.643,481406,view,347013,,4,Tuesday,0
633,2015-06-02 03:42:54.429,1404060,view,272446,,3,Tuesday,0
634,2015-06-02 03:51:15.114,542333,view,199952,,3,Tuesday,0
635,2015-06-02 04:40:21.147,1402924,view,315543,,4,Tuesday,0
636,2015-06-02 04:38:26.599,306088,view,281442,,4,Tuesday,0
637,2015-06-02 04:17:16.795,776534,view,20388,,4,Tuesday,1
638,2015-06-02 04:05:11.121,1203684,addtocart,80953,,4,Tuesday,0
639,2015-06-02 04:00:32.756,192682,view,311303,,4,Tuesday,0
640,2015-06-02 03:54:33.969,914970,view,326449,,3,Tuesday,0
641,2015-06-02 04:02:45.656,596533,view,56153,,4,Tuesday,0
642,2015-06-02 04:01:08.704,1299250,view,422948,,4,Tuesday,1
643,2015-06-02 04:52:21.688,1141279,view,442837,,4,Tuesday,0
644,2015-06-02 03:58:37.350,65083,view,134353,,3,Tuesday,0
645,2015-06-02 04:00:12.201,591350,view,253615,,4,Tuesday,0
646,2015-06-02 04:17:34.430,788592,view,91755,,4,Tuesday,0
647,2015-06-02 04:17:36.157,443049,view,242521,,4,Tuesday,0
648,2015-06-02 04:17:36.883,776534,view,20388,,4,Tuesday,1
649,2015-06-02 04:17:37.204,624593,view,437293,,4,Tuesday,0
650,2015-06-02 04:17:42.538,1238871,view,51561,,4,Tuesday,0
651,2015-06-02 03:44:23.444,318122,view,6266,,3,Tuesday,0
652,2015-06-02 04:07:20.381,1373937,view,242567,,4,Tuesday,0
653,2015-06-02 04:17:50.607,745693,view,412297,,4,Tuesday,0
654,2015-06-02 04:53:33.104,1141279,view,133415,,4,Tuesday,0
655,2015-06-02 04:54:20.483,989491,view,389118,,4,Tuesday,0
656,2015-06-02 03:46:15.435,1081632,view,87575,,3,Tuesday,0
657,2015-06-02 04:24:12.619,745798,view,179849,,4,Tuesday,0
658,2015-06-02 04:03:37.997,255540,view,50048,,4,Tuesday,0
659,2015-06-02 04:06:31.330,407935,view,103076,,4,Tuesday,0
660,2015-06-02 04:18:00.765,1088319,view,93144,,4,Tuesday,0
661,2015-06-02 04:34:26.502,807025,view,437302,,4,Tuesday,0
662,2015-06-02 04:35:03.308,875630,view,186352,,4,Tuesday,0
663,2015-06-02 03:57:16.637,960480,view,393134,,3,Tuesday,0
664,2015-06-02 03:50:38.414,680829,view,188698,,3,Tuesday,0
665,2015-06-02 04:28:30.084,1317267,view,439537,,4,Tuesday,0
666,2015-06-02 04:42:59.464,769795,view,438182,,4,Tuesday,0
667,2015-06-02 04:02:46.975,1203684,view,53779,,4,Tuesday,0
668,2015-06-02 04:18:12.951,676904,view,37583,,4,Tuesday,0
669,2015-06-02 03:53:20.405,114473,view,32057,,3,Tuesday,0
670,2015-06-02 04:40:57.774,498467,view,57165,,4,Tuesday,0
671,2015-06-02 04:37:49.744,1756,view,296448,,4,Tuesday,0
672,2015-06-02 04:13:47.136,571258,addtocart,50329,,4,Tuesday,1
673,2015-06-02 03:50:24.543,132842,view,279690,,3,Tuesday,0
674,2015-06-02 03:46:32.965,1154250,view,367790,,3,Tuesday,0
675,2015-06-02 04:33:15.257,1044444,view,351825,,4,Tuesday,0
676,2015-06-02 04:13:53.694,662168,view,184628,,4,Tuesday,0
677,2015-06-02 04:43:00.667,922016,view,326799,,4,Tuesday,0
678,2015-06-02 04:04:24.610,960480,view,165348,,4,Tuesday,0
679,2015-06-02 03:42:38.478,874763,view,200537,,3,Tuesday,0
680,2015-06-02 04:06:23.563,328935,view,48072,,4,Tuesday,0
681,2015-06-02 04:18:45.824,98643,view,420960,,4,Tuesday,0
682,2015-06-02 04:18:54.507,833956,view,235224,,4,Tuesday,0
683,2015-06-02 04:06:21.477,1154250,view,367790,,4,Tuesday,0
684,2015-06-02 04:43:25.709,493360,view,422822,,4,Tuesday,0
685,2015-06-02 04:01:55.982,260791,view,323381,,4,Tuesday,0
686,2015-06-02 04:18:58.635,1120239,view,379752,,4,Tuesday,0
687,2015-06-02 04:31:39.096,835743,view,67438,,4,Tuesday,0
688,2015-06-02 04:28:02.166,1331854,view,288171,,4,Tuesday,0
689,2015-06-02 04:19:01.422,1194444,view,231243,,4,Tuesday,0
690,2015-06-01 16:08:30.943,289199,view,36906,,16,Monday,0
691,2015-06-01 16:25:43.200,596655,view,65889,,16,Monday,0
692,2015-06-01 16:18:41.312,532258,view,157361,,16,Monday,0
693,2015-06-01 15:36:58.911,1036871,view,187354,,15,Monday,0
694,2015-06-01 16:21:48.754,302896,view,257196,,16,Monday,0
695,2015-06-01 16:07:05.959,273406,addtocart,214912,,16,Monday,1
696,2015-06-01 15:36:11.345,610183,view,60214,,15,Monday,0
697,2015-06-01 15:47:08.668,769892,view,285729,,15,Monday,0
698,2015-06-01 15:30:36.281,12773,view,78849,,15,Monday,0
699,2015-06-01 15:29:38.643,649450,view,19664,,15,Monday,0
700,2015-06-01 16:34:59.968,809753,view,153280,,16,Monday,0
701,2015-06-01 15:39:27.013,633164,view,80622,,15,Monday,0
702,2015-06-01 15:36:52.842,1098018,view,86497,,15,Monday,0
703,2015-06-01 15:41:13.872,1130627,view,27494,,15,Monday,0
704,2015-06-01 16:18:37.360,273406,view,351798,,16,Monday,1
705,2015-06-01 15:33:38.588,813915,view,78060,,15,Monday,0
706,2015-06-01 15:52:18.045,322407,view,309403,,15,Monday,1
707,2015-06-01 15:47:38.460,325929,view,5440,,15,Monday,0
708,2015-06-01 15:40:18.110,212698,view,216305,,15,Monday,0
709,2015-06-01 15:57:15.482,356857,view,448817,,15,Monday,0
710,2015-06-01 16:19:06.693,615793,addtocart,355994,,16,Monday,0
711,2015-06-01 15:57:14.860,1345880,addtocart,52888,,15,Monday,0
712,2015-06-01 15:39:38.917,1285796,view,306344,,15,Monday,0
713,2015-06-01 16:26:57.138,615793,view,319992,,16,Monday,0
714,2015-06-01 15:31:06.524,1022530,view,59192,,15,Monday,0
715,2015-06-01 16:09:26.863,1164301,view,93900,,16,Monday,0
716,2015-06-01 16:33:57.490,499677,view,30513,,16,Monday,0
717,2015-06-01 16:26:56.314,835907,view,68892,,16,Monday,0
718,2015-06-01 16:27:56.757,1292420,addtocart,47352,,16,Monday,0
719,2015-06-01 16:28:45.569,20903,view,101094,,16,Monday,0
720,2015-06-01 16:39:41.582,938537,view,257773,,16,Monday,0
721,2015-06-01 16:27:07.191,820159,view,399053,,16,Monday,1
722,2015-06-01 16:18:31.766,8736,view,24358,,16,Monday,0
723,2015-06-01 16:36:27.177,1080654,view,300629,,16,Monday,0
724,2015-06-01 16:08:12.472,273406,addtocart,120098,,16,Monday,1
725,2015-06-01 16:05:45.404,969254,view,59691,,16,Monday,0
726,2015-06-01 16:09:34.537,350566,view,47457,,16,Monday,1
727,2015-06-01 16:35:39.371,503578,view,45121,,16,Monday,0
728,2015-06-01 16:15:08.147,234164,view,70277,,16,Monday,0
729,2015-06-01 15:58:29.393,161206,view,325256,,15,Monday,0
730,2015-06-01 16:02:13.951,1311137,view,49803,,16,Monday,0
731,2015-06-01 16:19:18.171,352608,view,113646,,16,Monday,0
732,2015-06-01 15:34:51.821,1223889,view,367490,,15,Monday,0
733,2015-06-01 15:26:49.757,63121,view,310791,,15,Monday,0
734,2015-06-01 16:31:46.262,294658,view,283550,,16,Monday,0
735,2015-06-01 16:21:39.239,647928,view,408649,,16,Monday,0
736,2015-06-01 15:39:18.304,1079704,view,237318,,15,Monday,0
737,2015-06-01 15:54:01.266,294006,view,441185,,15,Monday,0
738,2015-06-01 15:51:10.189,759131,view,13021,,15,Monday,0
739,2015-06-01 16:25:12.537,912233,view,378673,,16,Monday,0
740,2015-06-01 16:34:54.651,434006,view,100307,,16,Monday,0
741,2015-06-01 15:37:56.420,371359,view,139898,,15,Monday,0
742,2015-06-01 16:28:38.071,1327144,view,139593,,16,Monday,0
743,2015-06-01 16:18:25.192,113281,view,306513,,16,Monday,0
744,2015-06-01 15:54:20.048,1041499,view,368503,,15,Monday,0
745,2015-06-01 15:35:22.653,118053,view,304877,,15,Monday,0
746,2015-06-01 15:29:52.378,422883,view,54435,,15,Monday,0
747,2015-06-01 16:22:21.824,343153,view,253615,,16,Monday,0
748,2015-06-01 15:28:40.454,1172198,view,414460,,15,Monday,0
749,2015-06-01 16:09:56.338,273406,view,261288,,16,Monday,1
750,2015-06-01 16:15:20.420,1117221,view,320770,,16,Monday,0
751,2015-06-01 16:07:07.775,1093035,view,287356,,16,Monday,1
752,2015-06-01 16:39:13.187,315969,view,95426,,16,Monday,0
753,2015-06-01 15:51:01.310,983661,view,394522,,15,Monday,0
754,2015-06-01 15:30:46.969,995602,view,259455,,15,Monday,0
755,2015-06-01 16:12:25.954,1275438,view,234162,,16,Monday,0
756,2015-06-01 16:01:17.016,1381613,view,41932,,16,Monday,1
757,2015-06-01 16:03:23.266,693763,view,265482,,16,Monday,0
758,2015-06-01 16:10:03.803,673927,view,425647,,16,Monday,0
759,2015-06-01 15:56:30.052,983661,view,394522,,15,Monday,0
760,2015-06-01 15:44:20.763,954429,view,170751,,15,Monday,0
761,2015-06-01 16:15:28.543,759851,view,248816,,16,Monday,0
762,2015-06-01 15:50:55.105,96154,view,200270,,15,Monday,0
763,2015-06-01 16:03:18.991,189384,view,299044,,16,Monday,1
764,2015-06-01 15:56:28.395,1162854,addtocart,13031,,15,Monday,0
765,2015-06-01 16:04:01.955,492165,view,38913,,16,Monday,0
766,2015-06-01 15:52:44.603,425170,view,37402,,15,Monday,0
767,2015-06-01 16:26:03.370,485745,view,182642,,16,Monday,0
768,2015-06-01 15:41:41.336,1103102,view,413990,,15,Monday,0
769,2015-06-01 16:01:56.504,425170,view,228325,,16,Monday,0
770,2015-06-01 16:13:44.614,835907,view,50467,,16,Monday,0
771,2015-06-01 16:36:58.921,18581,view,187530,,16,Monday,0
772,2015-06-01 16:23:53.085,216801,view,289984,,16,Monday,0
773,2015-06-01 15:35:33.974,1398013,view,261863,,15,Monday,0
774,2015-06-01 15:27:33.557,112347,view,380493,,15,Monday,0
775,2015-06-01 16:34:11.051,632561,view,243336,,16,Monday,0
776,2015-06-01 15:39:48.153,1368359,view,457380,,15,Monday,0
777,2015-06-01 16:18:16.584,615793,view,355994,,16,Monday,0
778,2015-06-01 15:52:47.525,1242001,view,387279,,15,Monday,0
779,2015-06-01 15:39:48.388,1191882,view,154703,,15,Monday,0
780,2015-06-01 16:06:01.571,1215488,view,389545,,16,Monday,0
781,2015-06-01 16:07:17.702,1204552,view,179038,,16,Monday,0
782,2015-06-01 16:33:08.606,1161163,view,181527,,16,Monday,1
783,2015-06-01 16:31:38.817,190277,view,225083,,16,Monday,0
784,2015-06-01 15:39:12.057,556273,view,152085,,15,Monday,0
785,2015-06-01 15:46:32.655,322407,view,202835,,15,Monday,1
786,2015-06-01 16:10:16.210,314189,view,138027,,16,Monday,0
